"rating","fullContent"
5,"Recorrer sus jardines te transporta en el tiempo. Bellos jardines rodean la casona. Esculturas por doquier. Sólo se pueden tomar fotos al exterior. El interior de la casa ea de una decoración exquisita."
5,"Es un paseo muy bonito debido a que se puede apreciar su bella arquitectura con pisos de mármol acabados finísimos de madera cuadros y otros además de sus jardines impresionantes"
5,"Un lugar pintoresco para conocer, lo del tema de que nodejan sacar fotos adentro es algo medio raro pero se entiende por lo del flash."
5,"hemos visitado con mi esposa el palacio portales nos encanto sus jardines su belleza lo bien cuidado recomiendo su visita"
5,"Me gusto mucho la visita guiada, y en general esta todo muy bien mantenido, tanto la arquitectura ocmo el parque y presentado para el turista. Recomendable para hacer en Cochabamba"
5,"Imperdible en Cocha...
Si eres un amante de la arquitectura y del arte la vas a pasar super en este monumento.
El costo es muy bajo y está abierto al público incluso sábados y domingos."
4,"Un lindo lugar para visitar en Cochabamba y conocer un poco de historia. En el mismo centro tienen en algunas ocasiones conciertos o presentacion de obras."
5,"El lugar es mágico, recomiendo tomes el tour guiado que hay todos los días, el monto es mínimo pero vale la pena.
Luego de realizar el tour puedes quedarte en los jardines disfrutando, tomando fotos, respirando aire puro en plena ciudad.
Si eres de Cochabamba vale la pena escaparse de vez en cuando, si eres de Bolivia y estás en Cbba pues visítalo sin dudas y si eres extranjero.. no lo dudes, vas a enterarte de la historia de uno de los barones del estaño (Simón I. Patiño), anímate a ir¡¡¡"
4,"Sin duda este es un lugar infaltable para visitar en Cochabamba. Lastimosamente la información de la visita no está a la altura de las expectativas. Deberían tener descripciones más detalladas de los estilos y escuelas de arte que se pueden observar. Necesitan realizar un estudio más profundo de las obras que tienen y tal vez ahondar en la vida de Simon I. Patiño para hacerlo más interesante. El discurso de los guías es bastante pobre y parece improvisado."
5,"Es un lugar aluscinante que te lleva a la arquitectura antigua europea. Con solo visitarlo viajas al viejo mundo. Aprendes y conoces de la historia de Patiño y como el lugar se ha convertido en un museo.
Además puedes participar de eventos culturales que se realizan consecutivamente en sus instalaciones."
5,"Es un Palacio con una gran historia y mucho lujo para la época en que fue construido.
Desde su construcción, su diseño, su ambientación, el tipo de muebles; es para quedarse sorprendido.
Sus jardines son preciosos, ideal para un paseo en pareja o familia.
Simplemente, un lugar que no se puede dejar de visitar."
4,"El Palacio se encuentra muy cerca del Centro, aunque es conveniente tomar taxi desde la plaza para aprovechar el tiempo. Es una muestra de la opulencia con la que vivían los aristócratas en contraste con la población. De relevancia su artesanal ornamentación, esculturas en mármol, madera, fuentes, etc."
5,"La historia de Patiño es alucinante, y es hermoso ver cómo lo que pudo ser un palacio abandonado es un sitio de cultura con actividades gratuitas... Allí pude conocer la obra de pintores bolivianos contemporáneos, muy buenos, y enterarme de la actividad literaria... además tuve la suerte de ver un concierto gratuito... Primer lugar a visitar en Cochabamba!!"
5,"Tanto para los locales y en especial para los extranjeros, esta es una visita que no debes dejar de efectuar. Totalmente recomendable para todos. Hay que revisar los horarios de visita por que son especiales."
4,"Los jardines, bellos para dar un paseo en familia. Un lugar que no se puede dejar de visitar. El palacio en sí es muy interesante. Se torna más lindo cuando existe actividad cultural como conciertos, danza y exposiciones que realzan el lugar y le dan sentido a su existencia"
5,"Me gustó mucho el diseño y cuidado de los jardines con especies muy bellas. El palacio es de una arquitectura ecléctica muy singular, digno de visitar. La exposición de arte del sótano es excepcional."
4,"Conocer este lugar me hizo admirar a Simon I Patino.
Cuidado con los horarios de visita, no se puede entrar sin guia ni tomar fotos dentro del palacio.
A pesar de ser gratuito* se paga por la guia "
4,"El palacio Portales constituye una muestra de la arquitectura francesa llevada a inicios del siglo XX a Cochabamba. El rey del estaño, Simón Patiño, mandó a construir este palacio con materiales importados directamente desde Europa. Caminar por los jardines que rodean el palacio es un mezcla de la naturaleza con el arte arquitectónico."
4,"Impresionante infraestructura. Vale la pena darse una vuelta y a la salida irse por la Muelita, que también fue parte de lo que era la casona."
5,"Saber la historia del rey del estaño y que no disfrutó tanti lujo !sus jardines son hermosos. No se conoció un hombre en Bolivia con tal riqueza"
5,"Un palacio arquitectonico para todos los que les guste el arte y la naturaleza, tiene un jardin precioso que se puede visitar y sacarse fotos. Las habitaciones son un lujo aunque no se puede sacar fotos."
4,"Un palacio construido por la familia Patiño, magnates otrora del estaño, grandes parques y suntuosas construcciones, te hacen visitas guiadas en horarios especiales y en diferentes idiomas, un peazo de Europa en Cochabamba."
5,"Aunque lo visite en otra oportunidad y no en el viaje que realicé en julio, el Palacio Portales, es bellísimo. Un lugar que lo traslada a uno en el tiempo y que lo lleva a comprender cómo era la vida de determinados sectores de la Sociedad a principios del Siglo XX.
Vale la pena visitarlo."
4,"El palacio esta muy bien conservado, por dentro se pueden apreciar decorados, adornos de la epoca, que hacen que tu visita te transporte a epocas pasadas. Los jardines son amplios y lindos.
Algo interante del palacio son las exposiones artisticas que tienen a lo largo del año.
Casi todos los dias hay visitas guiadas, pero la pena es que la mayorio o todas son por las tardes, y muchas veces eso es un problema."
5,"Es un lugar bello que te transporta a epocas de antaño.
Sus hermosos salones y habitaciones muestran las caracteristicas de vida de una familia privilegiada economicamente y te hacen pensar y compar la vida que debio tener un campesino de la zona"
5,"Visita imperdible a uno de los lugares más emblemáticos de Cochabamba. El trazado de los jardines es fantástico, vale la pena recorrerlos enteros e ir hasta la piscina de tinte morisco. El interior del palacio tiene un estilo ecléctico y en muchas oportunidades el salón central sirve como un pequeño teatro para conciertos de música o presentaciones de escritores de la talla de Mario Vargas Llosa."
5,"Es la historia de las Minas y Cochabamba, Patiño fué uno de los magnates de la minería y uno de los hombres más ricos de Bolivia. Hoy el palacio de Portales es considerado una maravill arquitectónica e histórica."
5,"Un lugar sencillamente hermoso que debe ser conocido por toda la gente de Bolivia y por los extranjeros, no duden de visitar este lugar no se arrepentiran...."
4,"Este palacio es digno de ver. Es un must de Cochabamba.
Simón I. Patiño, quién mandó a construir este palacio merece el reconocimiento de haber unido en un solo lugar lo magnífico de la arquitectura europea de principios del siglo XX.
Una lástima que no se puedan sacar fotos del interior de la casa, pero esas imágenes quedarán impactadas en la memoria.
Los jardines son maravillosos."
3,"Interesante lugar, es una barbaridad que se cobre mas por la entrada porque eres turista,"
5,"Esta fue la casa del barón del estaño, podrás ver unos jardines muy lindos, la mayoría de las piezas de construcción fueron importadas desde Europa, las visitas son gratuitas hay tours guiados en español e ingles."
5,"Arte por dentro y por fuera, no se arrepentirán, una historia del Rey del Estaño en Bolivia"
4,"Es un lugar increible! tiene jardines inmensos, bien cuidados, estatuas, y detalles en todo lado. Es un lugar en el que no dejas de admirarte"
4,"Tienen una gran variedad de platillos. El lugar es muy limpio. El servicio del personal excelente."
5,"Ya he ido 3 veces al Palacio y pienso seguir yendo en cada oportunidad que se me presente. Los jardines son preciosos y tiene la mejor biblioteca de la ciudad. El Palacio es algo único en Sudamérica comparable con los mejores del mundo. Está muy bien conservado y los guías son serviciales.
No es algo ""autóctono"" de Bolivia, pero sin dudas es un lugar obligatorio para todo turista.
Saludos"
5,"Mi llajta es lo máximo, la verdad no la cambio por nada es un privilegio vivir aqui"
5,"un lugar precioso, que todo turista debe visitar en la llajta........"
5,"Los jardines son hermosos si es que le gustan los arboles. El palacio es interesante y regularmente se presentan muy buenas exposiciones. "
5,"Probablemente a los turistas europeos no les impresione mucho, porque tienen palacios de ese estilo y mas grandes y lindos, pero a los demas visitantes les encantara. "
5,"Esta plaza es muy bonita, la principal de la ciudad. Un sitio apacible y tranquilo donde los lugareños aprovechan y dar de comer a las palomas, una actividad que les encanta a los niños."
5,"Es una preciosa plaza donde se encuentra la alcaldía y la Gobernación de la ciudad. También encuentras varias tiendas y acogedores cafés. En medio de la plaza hay una linda y antigua fuente de agua, y frente de ella está la catedral metropolitana de la ciudad. Un lugar para no perderse"
3,"La plaza 14 de setiembre no se puede comparar con la plaza 24 setembre de Santa Cruz...Esta es mas pequena llena de persona y arededor estan las entidades de la ciudad si es un plaza atractiva "
5,"Una plaza muy hermoso por su decoracion como la gran pileta, muhco espacio alrededor de la catedral, tipica plaza mayor como hay en Espana y en Latinoamerica. Extremedamente artistico."
4,"Plaza muy bien mantenida y conservada, rodeada por la catedral, y antiguos edificios, remontandote a una vieja epoca. Los edificios con grandes patios interiores."
4,"Es sorprendente que cualquier día de la semana y casi a cualquier hora se encuentra a mucha gente en la plaza, ya sea sentada conversando o alimentando a las palomas.
El lugar tiene una arquitectura muy variada alrededor, desde edificios del periodo colonial (la ciudad fue fundada en la segunda mitad del siglo XVI por el virrey Toledo) hasta arquitectura afrancesada del siglo XIX.
Para quienes les gusta la fotografía es un espacio ideal para retratar gente en actividades cotidianas y también elementos de arquitectura.
Uno puede volver varias veces y siempre encontrará qué fotografiar.
Muy cerca (a media cuadra de la catedral) hay un pequeño pasaje con un mercado artesanal y en la dirección contraria a dos cuadras hay un mercado donde se puede encontrar prácticamente de todo. "
